project_id,name,project_details,look_for,project_type,organization_name,image,created,custom_options,tile_server_names,status,area_sqkm,geom,centroid,progress,number_of_users,number_of_results,number_of_results_progress,day
-NN2XRM_QCDmdCQYRRfm,"OSM building validation - Lankien, South Sudan (3) Médecins Sans Frontières",This is an OSM building validation project. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n MSF needs up to date map data to further develop an accessibility estimation model that can be used to estimate travel times from villages to services such as health sites and water. The data you contribute will help MSF to improve their planning of activities and will support in a better respond to health needs.,Buildings,2,Médecins Sans Frontières,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FMapSwipe_Image.jpg?alt=media&token=cd798a86-cf5d-4833-aaff-d8367e8bea41,2023-01-30 16:41:23.022678,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{maxar_premium},finished,273.6152194221859,"POLYGON((31.9708127 8.434584,32.0952182 8.434584,32.0952182 8.6152068,31.9708127 8.6152068,31.9708127 8.434584))",POINT(32.03301545 8.524895399999998),1.0,227.0,40709.0,34197.0,2023-02-21 00:00:00
-NOigUUKbWDPoJQaErIv,OSM building validation - Huehuetenango - Guatemala (1) HOT,This is an OSM building validation project. You are looking to validate building footprints. Please use the tutorial to learn how to contribute.\n\n**Project description**\n\n,Buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FUntitled%20presentation.jpg?alt=media&token=8c3c444b-f080-416b-88a0-44d7b33b166d,2023-02-20 12:01:27.643778,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{maxar_premium},finished,742.3228895969086,"POLYGON((-91.560266 15.6685838,-91.1582908 15.6685838,-91.1582908 15.824306,-91.560266 15.824306,-91.560266 15.6685838))",POINT(-91.3592784 15.746444899999998),1.0,130.0,34327.0,28740.0,2023-02-27 00:00:00
-NPHbkZEl_y-q_rffd6x,Building validation - Guatemala: Quiche - Nebaj - Guatemala (1) HOT,\n\n**Project description**\n\n This is an OSM building validation project. You are looking to validate building footprints. Please use the tutorial to learn how to contribute.,Buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FUntitled%20presentation.jpg?alt=media&token=c5ec9886-1a94-4805-bfa5-1cdef448fc8a,2023-02-27 11:27:03.742536,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{maxar_premium},finished,125.11366823639146,"POLYGON((29.3582071 0.1573567,29.4831168 0.1573567,29.4831168 0.2387307,29.3582071 0.2387307,29.3582071 0.1573567))",POINT(29.420661950000003 0.1980437),1.0,156.0,59535.0,54615.0,2023-03-13 00:00:00
-NPHgTdLClYuNEjE50p_,Building validation Guatemala: Zacualpa Town - Guatemala (1) HOT,\n\n**Project description**\n\n This is an OSM building validation project. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. ,Buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FUntitled%20presentation.jpg?alt=media&token=98bab320-a38b-47e6-84cb-cc37a2d932d1,2023-02-27 11:47:35.952971,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{maxar_premium},finished,300.7162601603851,"POLYGON((-92.1098955 15.2649298,-91.977083 15.2649298,-91.977083 15.4555117,-92.1098955 15.4555117,-92.1098955 15.2649298))",POINT(-92.04348925 15.36022075),1.0,165.0,37080.0,26724.0,2023-03-20 00:00:00
-NPJ_7HOjBJVRYu1Smhd,"OSM Building Validation - Banyumas East, Indonesia (1) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Banyumas, Indonesia were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FBayumas.png?alt=media&token=90b60680-6cd3-44e5-b51e-c758884f7288,2023-02-27 20:37:00.672741,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,399.5631009062462,"POLYGON((109.2634541 -7.6609685,109.443618 -7.6609685,109.443618 -7.4792526,109.2634541 -7.4792526,109.2634541 -7.6609685))",POINT(109.35353605000002 -7.57011055),0.9953819157372568,1075.0,664155.0,589933.0,2023-04-13 00:00:00
-NQz31GpqyXhWN3AB4KL,OSM building validation - Joyabaj Town - Guatemala (1) HOT,This project is looking for the validation of the building footprint in OSM. Please look at the tutorial to learn how to best contribute.,Buildings,2,HOT,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2FUntitled%20presentation.jpg?alt=media&token=6318c5af-24a3-42d5-87c6-8e73f1d4dfd1,2023-03-20 12:49:16.472731,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{maxar_premium},finished,4.992641849389076,"POLYGON((-90.8187176 14.9844018,-90.7929676 14.9844018,-90.7929676 15.000694,-90.8187176 15.000694,-90.8187176 14.9844018))",POINT(-90.8058426 14.992547899999998),0.9955317247542448,52.0,6448.0,5570.0,2023-03-26 00:00:00
-NVa9knjZ-Eu_JMFI2wV,"OSM Building Validation - Kotawaringin Timur, Indonesia (1) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Kotawaringin Timur, Indonesia were mapped in 2019 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2Findonesiapng.png?alt=media&token=bb17a8e2-6272-4fa0-a36b-ad5d47647417,2023-05-16 20:06:22.179646,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,5414.513959146393,"POLYGON((112.506013 -3.2611157,113.1595383 -3.2611157,113.1595383 -2.5871773,112.506013 -2.5871773,112.506013 -3.2611157))",POINT(112.83277565 -2.9241465),0.9998623050872688,390.0,310382.0,268673.0,2023-05-30 00:00:00
-NWi6F8Sd9E-lYnt9yPP,"OSM Building Validation - Sensuntepeque, El Salvador (1) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Sensuntepeque, El Salvador were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1685474574019-project-image-sensuntepegue.png?alt=media&token=661e4fb1-b108-4f77-b38e-903f018feb52,2023-05-30 19:24:23.913975,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,14.404045298810958,"POLYGON((-88.6495113 13.8580288,-88.6120085 13.8580288,-88.6120085 13.8901447,-88.6495113 13.8901447,-88.6495113 13.8580288))",POINT(-88.63075989999999 13.87408675),1.0,321.0,144367.0,89100.0,2023-06-15 00:00:00
-NWi7DJjFOytdp-21UFp,"OSM Building Validation - Sensuntepeque, El Salvador (2) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Sensuntepeque, El Salavdor were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1685474828938-project-image-sensuntepegue.png?alt=media&token=d9a5a980-fbc8-4435-8ee7-a15cc8330bc6,2023-05-30 19:29:47.529099,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,25.13429854787636,"POLYGON((-88.5768683 13.7468586,-88.5310349 13.7468586,-88.5310349 13.7926933,-88.5768683 13.7926933,-88.5768683 13.7468586))",POINT(-88.55395160000002 13.769775950000001),1.0,88.0,32808.0,10530.0,2023-06-14 00:00:00
-NWi8SkBmHNEf0JGiRwM,"OSM Building Validation - Georgetown, Guyana (1) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Georgetown, Guyana were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1685475154191-project-image-georgetown%20guyana.png?alt=media&token=489e8025-2613-4713-a4bc-3bbae875f6fd,2023-05-30 19:34:58.303738,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,60.04822673364353,"POLYGON((-58.2401669 6.7467845,-58.1775847 6.7467845,-58.1775847 6.8252712,-58.2401669 6.8252712,-58.2401669 6.7467845))",POINT(-58.2088758 6.786027849999999),1.0,338.0,159286.0,102120.0,2023-06-09 00:00:00
-NXvSb1bXbIha_p57ENE,"OSM Building Validation - Blantyre, Malawi (1) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1686772280632-project-image-malawi.png?alt=media&token=1e27244d-b1c1-48af-a3e2-9876e2470a9a,2023-06-14 19:55:21.701577,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,28.43287917427921,"POLYGON((34.9708051 -15.7936472,35.0137769 -15.7936472,35.0137769 -15.737847,34.9708051 -15.737847,34.9708051 -15.7936472))",POINT(34.992291 -15.765747100000002),1.0,232.0,125064.0,107240.0,2023-06-23 00:00:00
-NY-gRQsvfuv1pb90cW1,"OSM Building Validation - Blantyre, Malawi (2) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1686860055374-project-image-malawi.png?alt=media&token=fc734fd6-49f8-4fe0-8797-81904ccc81e3,2023-06-15 20:17:53.660355,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,20.977565759846687,"POLYGON((34.9923964 -15.778738,35.0254999 -15.778738,35.0254999 -15.7252999,34.9923964 -15.7252999,34.9923964 -15.778738))",POINT(35.00894815 -15.75201895),0.9950751644221736,641.0,278203.0,254182.0,2023-07-10 00:00:00
-NYda4Sq4dhkghY3A__V,"Validate data: Malawi - Blantyre, Malawi (3) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1687546254183-project-image-malawi.png?alt=media&token=254c2e2f-6a5a-4fc2-8060-da7a4dcb950c,2023-06-23 18:55:21.19495,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,26.357851354302408,"POLYGON((35.0108174 -15.8014806,35.0525429 -15.8014806,35.0525429 -15.7482053,35.0108174 -15.7482053,35.0108174 -15.8014806))",POINT(35.03168015 -15.774842949999998),0.9979135267520725,641.0,259866.0,211877.0,2023-08-01 00:00:00
-NYdaSP9kAKvP8VrZvIz,"Validate data: Malawi - Blantyre, Malawi (4) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1687546352601-project-image-malawi.png?alt=media&token=0fe77b1c-5b15-4400-a604-7e1722146374,2023-06-23 18:56:11.061103,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,31.4431724233532,"POLYGON((35.0345545 -15.8080831,35.0894552 -15.8080831,35.0894552 -15.7597789,35.0345545 -15.7597789,35.0345545 -15.8080831))",POINT(35.062004849999994 -15.783930999999999),1.0,407.0,166370.0,138290.0,2023-08-14 00:00:00
-NYdbNVsqe16tqdgOCfu,"Validate data: Malawi - Blantyre, Malawi (5) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1687546594474-project-image-malawi.png?alt=media&token=2de55cfe-54bf-4c22-b890-270a4c6d87ec,2023-06-23 19:01:42.12975,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,18.92968016865635,"POLYGON((34.9977915 -15.8473019,35.0374549 -15.8473019,35.0374549 -15.8070413,34.9977915 -15.8070413,34.9977915 -15.8473019))",POINT(35.0176232 -15.827171599999998),0.9988614683980552,438.0,181706.0,162305.0,2023-08-23 00:00:00
-NcDh6AxOmfi4gC6XInw,Validate data - West Africa communities (1) American Red Cross,This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Communities in West Africa were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.,Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1692463820420-project-image-west%20africa.png?alt=media&token=c37b4ca6-8d60-4801-8997-1b9cc5273cc7,2023-08-19 16:53:00.101988,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,184336.98668168616,"POLYGON((-13.0008081 6.9647905,-8.311233 6.9647905,-8.311233 10.1920849,-13.0008081 10.1920849,-13.0008081 6.9647905))",POINT(-10.656020550000003 8.5784377),0.9953725740363618,1045.0,477908.0,405684.0,2023-09-28 00:00:00
-NcDhynuyiNlKMkJsIZC,"Validate data - Blantyre, Malawi (6) American Red Cross","This is an OSM building validation project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Blantyre, Malawi were mapped in 2016 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",Buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1692464048392-project-image-malawi.png?alt=media&token=b29c7418-36e2-4754-9fff-b3048980572a,2023-08-19 16:58:58.848478,"[{""value"": 0}, {""value"": 1}, {""value"": 2}, {""value"": 3}]",{bing},finished,22.683945079104426,"POLYGON((35.0675852 -15.8501898,35.1061253 -15.8501898,35.1061253 -15.8005387,35.0675852 -15.8005387,35.0675852 -15.8501898))",POINT(35.08685525 -15.825364250000002),1.0,460.0,238611.0,196190.0,2023-09-11 00:00:00
-NdeQ6m1-rSdBtJCh70K,"Validate Buildings - Bauchi, Nigeria (1) Nigerian Red Cross Society","This is an OSM building validation project type. You are looking to validate building footprints. Use the tutorial to learn how to contribute. Help us understand the quality of OSM data in the project area. \n\n **Project Description** \n\n The Nigerian Red Cross Society is implementing a programme with the aim that vulnerable individuals and communities are more resilient and experience reduced impact from hazards. The programme focuses on building community capacity to effectively prepare for, respond to, and recover from disasters.",Buildings,2,Nigerian Red Cross Society,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1694002701440-project-image-kogifloods2022%201280x720.jpg?alt=media&token=b87da77b-c33b-4648-96fa-ea2856efb498,2023-09-06 12:19:22.848816,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,57.34585450329208,"POLYGON((10.3526646 10.3458714,10.4255184 10.3458714,10.4255184 10.4108544,10.3526646 10.4108544,10.3526646 10.3458714))",POINT(10.3890915 10.378362899999999),0.99848828420257,88.0,18175.0,17173.0,2023-09-12 00:00:00
-NeiT6ffy2UydFQ9iUJu,"Validate data - Padma River Basin, Bangladesh (4) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of the Padma River Basin, Bangladesh were mapped in 2021 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1695144245307-project-image-Padma%20Riveer.png?alt=media&token=43418002-0df1-4c04-922d-b2cc3259204b,2023-09-19 17:26:33.782181,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,600.5891648522796,"POLYGON((89.106977 23.5665057,89.376361 23.5665057,89.376361 23.763835,89.106977 23.763835,89.106977 23.5665057))",POINT(89.241669 23.665170349999997),0.9999116122405104,2019.0,441547.0,418573.0,2023-11-02 00:00:00
-Nhg8fk6P9hBSGTRZxmk,"Validate data - Padma River Basin, Bangladesh (2) American Red Cross","**Update your app version to see “offset” answer option!** This is a validate project type. You are looking to validate building footprints. \n\n **Project description** \n\n Areas of the Padma River Basin, Bangladesh were mapped in 2021 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1698326558907-project-image-Padma%20Riveer.png?alt=media&token=18b90eda-735b-4fb1-b45d-5e24a81c8ee5,2023-10-26 13:26:01.18503,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,371.0242860746308,"POLYGON((89.3384657 23.5166303,89.5372872 23.5166303,89.5372872 23.6817166,89.3384657 23.6817166,89.3384657 23.5166303))",POINT(89.43787644999999 23.599173450000002),1.0,738.0,398090.0,301740.0,2023-11-18 00:00:00
-NhgDZPJmxn5gV6GlK2V,"Validate data - Padma River Basin, Bangladesh (3) American Red Cross","**Update your app version to see “offset” answer option!** This is a validate project type. You are looking to validate building footprints. \n\n **Project description** \n\n Areas of the Padma River Basin, Bangladesh were mapped in 2021 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1698327839588-project-image-Padma%20Riveer.png?alt=media&token=f42b4ec0-ea91-487b-a1bb-888bc5b18ec6,2023-10-26 13:47:26.466982,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,426.635686259964,"POLYGON((89.4893728 23.4590959,89.742858 23.4590959,89.742858 23.6079169,89.4893728 23.6079169,89.4893728 23.4590959))",POINT(89.6161154 23.533506400000004),1.0,751.0,316065.0,285960.0,2023-12-25 00:00:00
-Nm393DeQWdFXiVmnNAP,"Validate data - Padma River Basin, Bangladesh  (5) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of the Padma River Basin, Bangladesh were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1703024279368-project-image-Padma%20Riveer.png?alt=media&token=c51107a1-7ae5-401e-a16f-f7e433bdb7cf,2023-12-19 22:19:04.630832,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,519.2515535591431,"POLYGON((89.8470173 23.5260842,90.1552878 23.5260842,90.1552878 23.6750965,89.8470173 23.6750965,89.8470173 23.5260842))",POINT(90.00115255 23.600590349999997),0.9995618605532398,1209.0,457612.0,422055.0,2024-03-24 00:00:00
-Nm39oqDRXM1eSwBsZ1O,"Validate data - Padma River Basin, Bangladesh (6) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of the Padma River Basin, Bangladesh were mapped in 2021 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1703024478840-project-image-Padma%20Riveer.png?alt=media&token=1d17cbb4-5b09-48fc-99ab-1fa481a05b5d,2023-12-19 22:25:08.230668,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,484.4607173742981,"POLYGON((89.2438923 23.6640701,89.4480434 23.6640701,89.4480434 23.8742695,89.2438923 23.8742695,89.2438923 23.6640701))",POINT(89.34596785 23.7691698),0.9973735099013536,945.0,493149.0,407457.0,2024-04-21 00:00:00
-Nvn59sMRqBsdx24gb4C,"Validate data - Ogan Komering Ilir, Indonesia (1) American Red Cross","This is a validate project type. You are looking to validate building footprints. Please use the tutorial to learn how to contribute. \n\n **Project description** \n\n Areas of Ogan Komering Ilir, Indonesia were mapped in 2020 to support disaster risk reduction programming. Help us understand the quality of the OSM building data in the area. The results will be used to help evaluate if the area should be re-mapped.",buildings,2,American Red Cross,https://firebasestorage.googleapis.com/v0/b/msf-mapswipe.appspot.com/o/projectImages%2F1713475463979-project-image-Ogan%20indonesia.png?alt=media&token=1338cc3f-1cb1-4525-89f2-2c7a31074ed4,2024-04-18 21:28:16.632367,"[{""description"": ""The shape does outline a building in the image"", ""icon"": ""checkmark-outline"", ""iconColor"": ""#388E3C"", ""title"": ""Yes"", ""value"": 1}, {""description"": ""The shape doesn't match a building in the image"", ""icon"": ""close-outline"", ""iconColor"": ""#D32F2F"", ""title"": ""No"", ""value"": 0}, {""description"": ""Building outline correct, but it is not aligned to the imagery"", ""icon"": ""flag-outline"", ""iconColor"": ""#F57C00"", ""title"": ""Offset"", ""value"": 3}, {""description"": ""If you\u2019re not sure or there is cloud cover / bad imagery"", ""icon"": ""remove-outline"", ""iconColor"": ""#616161"", ""title"": ""Not Sure"", ""value"": 2}]",{bing},finished,7241.991321345329,"POLYGON((104.6946242 -4.2496232,105.6699357 -4.2496232,105.6699357 -3.645,104.6946242 -3.645,104.6946242 -4.2496232))",POINT(105.18227995000001 -3.9473116),0.998914179348181,1487.0,714621.0,611775.0,2024-06-20 00:00:00
